frame,timestamp_sec,detected,line_point_x,line_point_y,line_dir_x,line_dir_y,line_angle_deg,longest_width_px
2473,84.14647299813781,True,87.08,90.98,0.9282,-0.3721,-21.85,190.19
2474,84.18049906890131,True,84.82,91.11,0.9285,-0.3712,-21.79,189.08
2475,84.2145251396648,True,83.64,90.96,0.9073,-0.4205,-24.87,302.45
2476,84.2485512104283,True,82.45,91.01,0.9272,-0.3745,-21.99,191.13
2477,84.2825772811918,True,80.92,91.25,0.9275,-0.3739,-21.96,189.57
2478,84.31660335195531,True,79.7,91.58,0.9083,-0.4183,-24.73,296.36
2479,84.35062942271881,True,78.18,92.19,0.9047,-0.426,-25.22,345.96
2480,84.38465549348231,True,77.63,92.42,0.9271,-0.3748,-22.01,191.48
2481,84.41868156424582,True,77.09,92.73,0.93,-0.3677,-21.57,183.48
2482,84.45270763500932,True,75.6,93.4,0.9274,-0.3741,-21.97,195.06
2483,84.48673370577282,True,74.87,94.46,0.9254,-0.379,-22.27,205.66
2484,84.52075977653631,True,74.9,94.92,0.9079,-0.4193,-24.79,340.27
2485,84.55478584729981,True,74.76,95.73,0.9107,-0.4131,-24.4,282.93
2486,84.58881191806331,True,75.47,96.38,0.9286,-0.3712,-21.79,193.37
2487,84.62283798882682,True,76.74,97.09,0.9081,-0.4188,-24.76,339.8
2488,84.65686405959032,True,77.81,97.64,0.9182,-0.3962,-23.34,245.19
2489,84.69089013035382,True,81.36,98.42,0.9085,-0.4179,-24.7,356.39
2490,84.72491620111732,True,83.29,98.64,0.9123,-0.4095,-24.18,299.47
2491,84.75894227188083,True,85.03,98.41,0.9249,-0.3802,-22.35,216.35
2492,84.79296834264433,True,86.59,98.41,0.9323,-0.3617,-21.2,193.5
2493,84.82699441340782,True,87.33,98.47,0.9061,-0.4231,-25.03,441.47
2494,84.86102048417132,True,88.16,97.87,0.9322,-0.362,-21.22,206.57
2495,84.89504655493482,True,87.99,97.79,0.9071,-0.4209,-24.89,586.07
2496,84.92907262569832,True,87.8,96.91,0.911,-0.4124,-24.35,461.53
2497,84.96309869646183,True,86.66,96.16,0.9315,-0.3638,-21.34,213.28
2498,84.99712476722533,True,85.69,95.54,0.9319,-0.3626,-21.26,203.13
2499,85.03115083798883,True,84.18,95.37,0.9254,-0.3791,-22.28,251.0
2500,85.06517690875233,True,82.78,94.98,0.9309,-0.3652,-21.42,214.94
2501,85.09920297951584,True,81.55,94.56,0.9274,-0.374,-21.96,224.67
2502,85.13322905027933,True,80.44,94.29,0.9114,-0.4115,-24.3,396.91
2503,85.16725512104283,True,79.84,93.66,0.9311,-0.3648,-21.39,201.17
2504,85.20128119180633,True,79.2,93.61,0.9332,-0.3593,-21.05,197.96
2505,85.23530726256983,True,78.62,93.78,0.9255,-0.3787,-22.25,229.29
2506,85.26933333333334,True,78.1,93.55,0.934,-0.3572,-20.93,201.03
2507,85.30335940409684,True,77.38,93.86,0.9351,-0.3543,-20.75,186.57
2508,85.33738547486034,True,76.75,94.22,0.9187,-0.3949,-23.26,277.54
2509,85.37141154562384,True,76.99,94.34,0.936,-0.3519,-20.61,192.88
2510,85.40543761638735,True,77.2,94.68,0.9315,-0.3636,-21.32,201.46
2511,85.43946368715083,True,76.97,95.01,0.9192,-0.3937,-23.18,255.31
2512,85.47348975791434,True,77.7,95.22,0.9346,-0.3556,-20.83,186.48
2513,85.50751582867784,True,78.52,95.16,0.9361,-0.3518,-20.59,183.79
2514,85.54154189944134,True,79.17,95.06,0.9407,-0.3392,-19.83,170.05
2515,85.57556797020484,True,79.56,94.95,0.9219,-0.3875,-22.8,224.1
2516,85.60959404096835,True,80.55,95.07,0.9355,-0.3534,-20.7,181.57
2517,85.64362011173185,True,80.84,94.95,0.9417,-0.3364,-19.66,174.58
2518,85.67764618249535,True,81.16,94.94,0.9411,-0.3381,-19.76,170.8
2519,85.71167225325885,True,81.55,94.91,0.9387,-0.3447,-20.16,175.77
2520,85.74569832402234,True,81.55,94.7,0.9398,-0.3416,-19.98,174.05
2521,85.77972439478584,True,81.38,94.36,0.9234,-0.3838,-22.57,221.19
2522,85.81375046554935,True,81.44,93.88,0.9382,-0.3462,-20.25,171.56
2523,85.84777653631285,True,81.07,93.6,0.9266,-0.3762,-22.1,199.42
2524,85.88180260707635,True,81.44,92.96,0.9371,-0.349,-20.43,174.12
2525,85.91582867783985,True,80.91,92.59,0.9258,-0.378,-22.21,202.82
2526,85.94985474860336,True,81.04,91.94,0.9406,-0.3396,-19.85,171.54
2527,85.98388081936686,True,80.89,91.83,0.9409,-0.3387,-19.79,169.59
2528,86.01790689013036,True,81.14,91.52,0.9282,-0.3722,-21.85,193.47
2529,86.05193296089385,True,81.1,91.36,0.9381,-0.3463,-20.26,169.36
2530,86.08595903165735,True,81.13,91.28,0.9283,-0.3718,-21.83,186.1
2531,86.11998510242086,True,81.59,91.41,0.937,-0.3494,-20.45,174.67
2532,86.15401117318436,True,81.79,91.66,0.9275,-0.3738,-21.95,187.45
2533,86.18803724394786,True,82.1,91.7,0.9282,-0.372,-21.84,181.56
2534,86.22206331471136,True,82.44,91.71,0.9283,-0.3718,-21.83,183.9
2535,86.25608938547487,True,82.22,92.31,0.9306,-0.366,-21.47,178.55
2536,86.29011545623837,True,82.41,92.38,0.9282,-0.372,-21.84,176.55
2537,86.32414152700187,True,82.69,92.51,0.9304,-0.3666,-21.5,173.46
2538,86.35816759776536,True,82.87,92.49,0.9311,-0.3647,-21.39,174.41
2539,86.39219366852886,True,82.94,92.52,0.9281,-0.3723,-21.86,183.39
2540,86.42621973929236,True,82.85,92.56,0.9301,-0.3673,-21.55,178.54
2541,86.46024581005587,True,82.38,92.58,0.9404,-0.3401,-19.88,163.44
2542,86.49427188081937,True,82.02,92.54,0.9275,-0.3738,-21.95,183.49
2543,86.52829795158287,True,81.54,92.17,0.9377,-0.3473,-20.32,168.6
2544,86.56232402234637,True,80.88,92.13,0.9368,-0.3497,-20.47,165.78
2545,86.59635009310988,True,80.31,91.87,0.9313,-0.3643,-21.36,171.25
2546,86.63037616387338,True,79.78,91.83,0.9282,-0.372,-21.84,180.0
2547,86.66440223463687,True,80.07,91.23,0.93,-0.3676,-21.57,171.19
2548,86.69842830540037,True,79.86,91.12,0.937,-0.3493,-20.44,166.22
2549,86.73245437616387,True,79.94,91.11,0.937,-0.3494,-20.45,160.28
2550,86.76648044692737,True,79.89,90.99,0.9373,-0.3486,-20.4,162.92
2551,86.80050651769088,True,80.25,90.61,0.9266,-0.376,-22.09,174.44
2552,86.83453258845438,True,80.03,90.56,0.9244,-0.3813,-22.41,179.88
2553,86.86855865921788,True,79.79,90.38,0.9322,-0.362,-21.22,172.13
2554,86.90258472998138,True,79.37,89.9,0.9206,-0.3905,-22.98,182.51
2555,86.93661080074489,True,78.99,89.56,0.9253,-0.3792,-22.29,173.51
2556,86.97063687150838,True,78.73,89.38,0.9354,-0.3537,-20.71,161.82
2557,87.00466294227188,True,78.45,89.19,0.9236,-0.3833,-22.54,177.88
2558,87.03868901303538,True,77.93,88.76,0.9225,-0.3859,-22.7,177.38
2559,87.07271508379888,True,78.05,88.35,0.9217,-0.3878,-22.82,173.45
2560,87.10674115456239,True,78.21,88.33,0.9248,-0.3804,-22.36,171.88
2561,87.14076722532589,True,78.64,88.43,0.9199,-0.3921,-23.08,177.74
2562,87.17479329608939,True,79.09,88.37,0.9225,-0.386,-22.71,173.85
2563,87.2088193668529,True,79.64,88.49,0.922,-0.3873,-22.78,171.76
2564,87.2428454376164,True,80.14,88.41,0.9223,-0.3864,-22.73,173.46
2565,87.27687150837988,True,80.3,88.61,0.9188,-0.3947,-23.24,174.97
2566,87.31089757914339,True,80.41,88.79,0.9185,-0.3954,-23.29,178.48
2567,87.34492364990689,True,80.3,89.0,0.9229,-0.3851,-22.65,170.03
2568,87.37894972067039,True,80.27,88.68,0.9221,-0.3871,-22.77,167.01
2569,87.4129757914339,True,79.92,88.51,0.9212,-0.3891,-22.9,167.62
2570,87.4470018621974,True,79.57,88.45,0.9172,-0.3985,-23.48,172.73
2571,87.4810279329609,True,79.4,88.37,0.9184,-0.3956,-23.3,173.2
2572,87.5150540037244,True,79.12,88.21,0.9177,-0.3972,-23.41,170.21
2573,87.5490800744879,True,78.36,87.93,0.9166,-0.3999,-23.57,171.53
2574,87.58310614525139,True,78.45,87.43,0.9175,-0.3977,-23.43,169.63
2575,87.6171322160149,True,77.56,87.62,0.9135,-0.4069,-24.01,169.42
2576,87.6511582867784,True,77.11,87.26,0.9161,-0.401,-23.64,171.37
2577,87.6851843575419,True,76.4,87.18,0.9136,-0.4067,-24.0,171.56
2578,87.7192104283054,True,75.8,87.29,0.9161,-0.401,-23.64,167.93
2579,87.7532364990689,True,75.28,86.91,0.9125,-0.4091,-24.15,171.86
2580,87.78726256983241,True,74.93,86.78,0.9106,-0.4133,-24.41,170.93
2581,87.82128864059591,True,74.47,86.61,0.9093,-0.4161,-24.59,172.05
2582,87.85531471135941,True,74.27,86.32,0.9122,-0.4098,-24.19,170.03
2583,87.8893407821229,True,73.8,86.38,0.9125,-0.4091,-24.15,167.49
2584,87.9233668528864,True,73.23,86.39,0.9056,-0.4241,-25.09,176.97
2585,87.9573929236499,True,72.49,85.8,0.9095,-0.4158,-24.57,164.97
2586,87.99141899441341,True,72.44,85.32,0.9101,-0.4144,-24.48,168.89
2587,88.02544506517691,True,71.9,85.31,0.9084,-0.418,-24.71,171.74
2588,88.05947113594041,True,71.19,85.48,0.9051,-0.4252,-25.16,170.77
2589,88.09349720670392,True,70.9,85.46,0.9042,-0.4272,-25.29,172.63
2590,88.12752327746742,True,70.72,85.44,0.9015,-0.4327,-25.64,176.69
2591,88.16154934823092,True,70.89,85.44,0.9038,-0.4279,-25.34,171.11
2592,88.19557541899441,True,71.42,85.8,0.9028,-0.43,-25.47,171.75
2593,88.22960148975791,True,71.51,86.62,0.9015,-0.4328,-25.64,170.32
2594,88.26362756052141,True,72.03,86.96,0.9032,-0.4293,-25.42,166.46
2595,88.29765363128492,True,72.45,87.21,0.9027,-0.4302,-25.48,170.95
2596,88.33167970204842,True,72.58,87.89,0.8969,-0.4423,-26.25,175.25
2597,88.36570577281192,True,73.17,88.26,0.8964,-0.4432,-26.31,173.65
2598,88.39973184357542,True,73.64,88.21,0.9017,-0.4323,-25.61,171.88
2599,88.43375791433893,True,73.94,88.25,0.8944,-0.4473,-26.57,174.81
2600,88.46778398510243,True,73.76,88.56,0.8939,-0.4482,-26.63,176.2
2601,88.50181005586593,True,73.57,88.63,0.8962,-0.4436,-26.34,176.19
2602,88.53583612662942,True,73.3,88.53,0.8902,-0.4555,-27.1,188.83
2603,88.56986219739292,True,72.59,88.41,0.8976,-0.4409,-26.16,174.44
2604,88.60388826815642,True,71.52,87.97,0.8871,-0.4615,-27.48,188.26
2605,88.63791433891993,True,70.76,87.5,0.8873,-0.4611,-27.46,191.72
2606,88.67194040968343,True,70.12,86.98,0.8905,-0.455,-27.07,184.69
2607,88.70596648044693,True,69.71,86.56,0.887,-0.4618,-27.51,193.27
2608,88.73999255121043,True,69.1,86.25,0.8817,-0.4719,-28.16,193.69
2609,88.77401862197394,True,69.03,85.54,0.8824,-0.4706,-28.07,200.04
2610,88.80804469273744,True,68.72,85.05,0.879,-0.4769,-28.48,199.05
2611,88.84207076350093,True,68.63,84.72,0.8862,-0.4634,-27.6,185.49
2612,88.87609683426443,True,68.26,84.57,0.8777,-0.4791,-28.63,202.52
2613,88.91012290502793,True,68.05,84.06,0.8806,-0.4738,-28.28,200.17
2614,88.94414897579144,True,67.36,83.91,0.8748,-0.4845,-28.98,197.69
2615,88.97817504655494,True,67.41,83.4,0.8775,-0.4797,-28.66,203.97
2616,89.01220111731844,True,67.22,83.16,0.8792,-0.4765,-28.46,199.36
2617,89.04622718808194,True,67.14,82.97,0.8742,-0.4855,-29.05,216.62
2618,89.08025325884545,True,67.21,82.9,0.8719,-0.4897,-29.32,214.9
2619,89.11427932960895,True,67.7,82.89,0.8753,-0.4836,-28.92,197.5
2620,89.14830540037244,True,68.2,82.94,0.8684,-0.4959,-29.73,222.62
2621,89.18233147113594,True,68.54,83.07,0.8772,-0.4802,-28.7,195.17
2622,89.21635754189944,True,68.87,83.13,0.8699,-0.4933,-29.56,202.94
2623,89.25038361266294,True,69.08,83.23,0.8767,-0.4811,-28.75,188.41
2624,89.28440968342645,True,69.33,83.46,0.877,-0.4806,-28.72,190.27
2625,89.31843575418995,True,69.05,83.97,0.866,-0.5001,-30.01,226.59
2626,89.35246182495345,True,69.12,84.14,0.8667,-0.4989,-29.93,210.39
2627,89.38648789571695,True,69.41,84.46,0.8719,-0.4897,-29.32,207.96
2628,89.42051396648046,True,69.05,84.82,0.8696,-0.4938,-29.59,210.37
2629,89.45454003724394,True,68.71,85.49,0.8657,-0.5006,-30.04,222.74
2630,89.48856610800745,True,68.65,85.82,0.8651,-0.5016,-30.1,216.62
2631,89.52259217877095,True,68.64,85.87,0.8639,-0.5036,-30.24,231.54
2632,89.55661824953445,True,68.61,86.26,0.8647,-0.5024,-30.16,217.75
2633,89.59064432029795,True,68.63,86.96,0.8627,-0.5057,-30.37,230.34
2634,89.62467039106146,True,68.8,87.07,0.8631,-0.505,-30.33,226.07
2635,89.65869646182496,True,68.84,87.0,0.8643,-0.503,-30.2,213.79
2636,89.69272253258846,True,68.93,87.23,0.8656,-0.5008,-30.05,225.06
2637,89.72674860335196,True,69.05,87.34,0.8661,-0.5,-30.0,221.76
2638,89.76077467411545,True,68.99,87.34,0.8663,-0.4996,-29.97,227.84
2639,89.79480074487896,True,69.03,87.16,0.8641,-0.5034,-30.22,232.07
2640,89.82882681564246,True,69.27,87.13,0.8615,-0.5078,-30.52,250.83
2641,89.86285288640596,True,69.41,87.14,0.8595,-0.5111,-30.74,270.42
2642,89.89687895716946,True,69.39,87.24,0.8582,-0.5133,-30.88,272.57
2643,89.93090502793297,True,69.24,87.19,0.8573,-0.5147,-30.98,283.65
2644,89.96493109869647,True,69.08,86.63,0.8551,-0.5185,-31.23,324.75
